ID,Movie_Name,Movie_Score,Review_Count,Movie_Star_Distribution,Collect_Date,Username,Post_Date,Score,User_Comment,User_Comment_Distribution,Comment_Like_Count,Movie_Tags
56,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,巫婆,2018-06-22,4,SIFF2018观影，很好看，也够丧，不辜负我为它早起8点半就到了电影院一分钟也没有迟到。作为传记电影，选择的时间段很好，就是在Nico去世前的三年。所有人都仰望她的过去如一段传奇，她却厌恶地不想再提，儿子父亲是谁也不想再提。她有新的音乐，虽然音乐对她说起时不重要。布拉格那个地下音乐节太赞。,66%31%3%,3,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
57,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,沐梵,2018-06-28,4,"女版《醉乡民谣》，摇滚版《妈咪》，还夹杂着一丝丝《天鹅绒金矿》的迷幻。
不曾从巅峰跌落至低谷再爬起的人不值得奉为传奇。妮可作为迷茫反叛青年的音乐名片，将特立独行和离经叛道贯穿一生（巅峰期与地下丝绒安迪沃霍尔分道扬镳、和无数名人露水情缘并诞下阿兰德龙的私生子）。
本片却节选其人生中稍显祥和的最后三年，昔日摇滚巨星面对过气、衰老和骨肉分离，毒品和抑郁的双重幻觉中，历史记忆漫溢而出。
仓惶的巡演之路，记录着东欧剧变前的惶然和反抗，从肆意的布拉格地下演唱中挣脱，路遇罗马尼亚光明节，她向死而生，此生却非空空如也。",66%31%3%,6,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
58,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,kylegun,2018-07-03,5,意大利古城街头出走和餐厅老烟枪爵士Danny Boy，捷克斯洛伐克铁幕地下舞台和秘密警察的热血咆哮共振；草坪上漫布着乌龟，死神之夜的烛光；老旧水管、海潮飞机、生命起搏器，想捕捉到真实的、失败的声音，正如童年捕捉到天边柏林沦陷的艳丽火光……太浪漫，太摇滚,66%31%3%,2,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
59,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,浪味仙,2018-06-28,4,为什么想起浅潜姐…,66%31%3%,2,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
60,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,lilac,2018-07-08,4,"Sunday morning and I’m falling...燃烧后的人生该怎样渡过？她想当一位elegant old lady, 事实却成了fat,stupid junkie.她的脚因注射毒品而肿胀，她的乐手都是业余，她的歌声有着刺痛感，依然能让布拉格非法演出时的警察们摇摆",66%31%3%,1,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
61,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,弗生者花,2018-06-21,4,"2018.6.21@影城2厅.siff. -Do not call me nico, call me by my real name. -Christa, I fall in love with you. ",66%31%3%,3,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
62,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,咯咯精,2017-08-30,4,每年7.18号给我们Nico上坟的我看到她唱My Heart Is Empty…老李之后，AW之后，谁都是废墟。,66%31%3%,4,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
63,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,木牌,2018-05-10,4,I'm not loving you for what you are but for what you are not,66%31%3%,1,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
64,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,咕咕,2018-06-30,5,十星,66%31%3%,1,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
65,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,Navetek,2018-06-28,4,"资料馆. 从二战尾声的柏林大轰炸到东欧剧变的柏林墙倒塌，「Nico, 1988」甚至从片名本身都在巧妙唤醒我们对历史的联想。Nico和那些她一路巡演的国家一样，在怀疑与迷惘中尝试重塑曾经的美好。只是那个年代的人怎么能够理解华兹华斯的浪漫主义，就像她的音乐巅峰也注定只属于地下丝绒。",66%31%3%,3,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
66,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,字母君,2018-06-21,4,崔娜蒂虹的演绎非常成功（连歌曲表演都不输Nico本尊），光布拉格一场戏就值四星了。那个“录过大香蕉的Nico”的形象在我心中逐渐丰满，终于成了“Nico”，更准确的说，是“Christa”。不过歌曲的使用缺乏节制意识，有点破坏整体叙事。,66%31%3%,1,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
67,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,Kiyoko,2018-06-28,4,只有喜欢一件事物深入骨髓的时候 才会毫不在意的说出不在意 而实际没有它是无法活下去的 很成功的音乐传记片 妮可就像关在一个屋子里 屋子里只有她和音乐 组成她的还有儿时柏林的记忆 对儿子的爱和地下丝绒永远无法磨灭的影响 是酣畅是舞台上的高度迷幻时刻 这是后来很难再有的。,66%31%3%,1,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
68,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,JADE GIRL,2018-06-22,4,第一次看上海国际电影节的🎬 地点：静安嘉里,66%31%3%,2,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
69,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,岩井俊七,2018-07-14,4,选择曼彻斯特是因为这座城市像战后的柏林处处断壁残垣，妮可的一生始终没有摆脱过童年亲见血红色燃烧飞机轰炸的经历，酗酒嗑药儿子自杀，妮可歌声仿佛来自腹腔深处，是她面对无以摆脱的灵魂枷锁和煎熬的撕心裂肺的呼喊，读诗自在性格不受外在的物质的束缚，早早抵达尼伯龙根之地，终于可以拼写幸福的字句；强调罗马尼亚、惊艳的光明节一瞥、最震撼的演出在捷克斯洛伐克，弦外之音意味深长；问玛琳卡你是波兰人吗？不，所有的影迷都知道她是罗马尼亚人,66%31%3%,2,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
70,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,太子猪AO,2018-05-16,4,Trine Dyrholm的表演实在太动人了，足以弥补本身略显生硬和温吞的剧情。赶紧回家听Nico的solo albums,66%31%3%,2,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
71,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,JUNWK1334,2018-06-22,5,崔娜已经很努力了，但是常年嗑药吸毒的人牙不会这么整齐这么白。导演手里的材料有限只能找人来演nico吃了大亏，但里面塞了两三段不知道哪来的bootleg有加分，尼伯龙根那段拍得跟mv似的，我哭了（。（后排有个傻逼女的说nico唱歌走调，操你妈就你唱歌不走调,66%31%3%,2,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
72,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,朵云,2018-06-28,4,燃烧过后的日子@小西天,66%31%3%,1,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
73,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,基瑞尔,2018-06-22,4,拍摄real简陋，不说还以为就是Lifetime最爱蹭热度搞的女歌手传记电视电影。但胜在选择的演员有趣，不说是出神入化的模仿，至少也是可圈可点的表演，尤其是在还原Chirsta Paffgen在捷克那场震撼的表演的时候。看到了一个放声歌唱的歌者，也是一个有着愤怒与自由的女人。,66%31%3%,1,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
74,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,面包面条面饼,2018-06-17,4,"SIFF#05, 3.5/5, at 亚新",66%31%3%,1,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
75,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,圆首的秘书,2018-06-28,4,这个演员真的是绝了。妮可对战争和对儿子用情最深，一切剧情都围绕这两个展开。音乐是她的分泌物，对她来说不值得一提。苏联一段跟盛夏极其相似，不过是个外来视角（而且正好是解体前！）。小提琴手是432女主！开始不明白为什么一定要选择86-88这三年，直到最后才恍然大悟…so sad,66%31%3%,0,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
76,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,艾斯跳绿,2018-06-28,5,此刻正躺在床上想这部什么都没讲的电影为我带来的创伤性影响。听众知道该去儿的捷克，燃烧的柏林，Trine Dyrholm 人间瑰宝。,66%31%3%,1,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
77,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,小粉,2018-06-28,4,只知道安迪沃霍和地下丝绒光环下的Nico，从未想过Christa独立制作的音乐竟如此迷人，有一种直抵人心的力量。再见，1988年的妮可。此生无缘你的演出，却有幸惊鸿一瞥布拉格的夜与激情，海洛因和愤怒，记忆中你的芳华和现实里苍老的容颜，你英俊而脆弱的儿子，和你天才又坎坷的尾声。,66%31%3%,0,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
78,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,衣橱,2018-06-24,4,衰老的女人。,66%31%3%,0,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
79,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,小鬼Bono,2018-07-09,4,题材立意都极好，Nico抛下一切光环标签回归到一个女人，一位母亲的故事，有很棒的细节，但总觉着手法上差了些火候，影片缺少气质风格，也少了点力量。,66%31%3%,0,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
80,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,芷宁,2019-07-21,4,"画面构图用心，故事切入点适宜，人物塑造既细节琢磨，又“大刀阔斧”，崔娜·蒂虹的表演动人，布拉格的地下音乐节虽简陋粗粝却极燃……
地下丝绒乐队之后，妮可一直致力于独立创作，然而，即便在她自走音乐路20年后，即便早年间她的明星光环先于乐队，人们谈起她时，还是“地下丝绒与妮可”，甚至很多人看这部影片也是因地下丝绒……
片中即将在西班牙无常殒命的妮可，容貌身形早已不复昨日，但她坦然接受，“我很漂亮的时候，心情总不是很好”，她用冷寂的喑哑的声音宣泄着，也消耗着，人生不可能重来，只会戛然而止……",66%31%3%,0,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
81,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,JessEverett,2018-06-28,4,说说你的过去吧，它光辉又灵巧——为什么你们不愿意谈谈我的现在 它好吗，好，谁定下的标准 它成功吗，成功，又出自谁的判断,66%31%3%,0,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
82,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,夜露夕苦传真姬,2018-07-14,5,觉得是很悲伤的电影啊！Christa Paffgen的几首歌泪流不止。但还存在对抗世界的力量。“想捕捉随风而逝的声音，柏林在燃烧的声音，无法描述的、真实的、失败的声音”【又一个冲动五星,66%31%3%,0,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
83,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,小莫醒了,2018-11-22,4,《These Days》,66%31%3%,0,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
84,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,saintdump,2018-07-14,4,中规中矩的明星侧面传记，有一些点到为止的设计，比如车窗上移过的光点。华兹尔斯那首诗中留在身后的，应是死亡，其阴影下是不可驻留又值得铭记的感情。记住三句话：Young people are boring，经历过高峰低谷都空空如也，Morning small evening tall,66%31%3%,0,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
85,"1988年的妮可 Nico, 1988",7.5,565,15.2%48.2%32.3%3.4%0.8%,2019-10-05,琴萧一曲,2018-06-25,4,siff,66%31%3%,0,"['音乐', '电影', '儿子', '丝绒', '人物', '传记', '传记片', '歌声', '巅峰', '人生', '经历', '故事', '电影节', '女主', '女人', '低谷', '幻觉', '光明节', '感觉', '影片']"
